,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
0,1980-12-15,-0.047652173913044,-0.051610668514028,-0.052173913043478,-0.052173913043478,-0.62500596972157,,0.0,-0.047652173913032,-0.051610668514023,-0.052173913043463,-0.052173913043463,-0.62500596972157
1,1980-12-16,-0.073411249086925,-0.073411249086925,-0.073394495412844,-0.073394495412844,-0.39887926642894,,0.0,-0.073411249086926,-0.073411249086926,-0.073394495412855,-0.073394495412855,-0.39887926642894
2,1980-12-17,0.019708316909736,0.024832479306267,0.024554455445545,0.024554455445545,-0.18241525423729,,0.0,0.019708316909739,0.024832479306266,0.024554455445554,0.024554455445554,-0.18241525423729
3,1980-12-18,0.029377657518361,0.028846153846154,0.029377657518361,0.029377657518361,-0.15029800466442,,0.0,0.029377657518355,0.028846153846158,0.029377657518355,0.029377657518355,-0.15029800466442
4,1980-12-19,0.060833646263613,0.060934579439252,0.060833646263613,0.060833646263613,-0.33790789874962,,0.0,0.060833646263602,0.060934579439231,0.060833646263602,0.060833646263602,-0.33790789874962
5,1980-12-22,0.048849557522124,0.048273431994362,0.048849557522124,0.048849557522124,-0.2316904652234,,0.0,0.048849557522127,0.048273431994375,0.048849557522127,0.048849557522127,-0.2316904652234
6,1980-12-23,0.042186972662842,0.042016806722689,0.042186972662842,0.042186972662842,0.25659472422062,,0.0,0.042186972662849,0.042016806722696,0.042186972662849,0.042186972662849,0.25659472422062
7,1980-12-24,0.052461139896373,0.05258064516129,0.052461139896373,0.052461139896373,0.022423664122137,,0.0,0.052461139896364,0.052580645161272,0.052461139896364,0.052461139896364,0.022423664122137
8,1980-12-26,0.092307692307692,0.091633466135458,0.092307692307692,0.092307692307692,0.15772281847877,,0.0,0.092307692307708,0.091633466135461,0.092307692307708,0.092307692307708,0.15772281847877
9,1980-12-29,0.014084507042254,0.014317798989332,0.014084507042254,0.014084507042254,0.67634018540911,,0.0,0.014084507042256,0.014317798989346,0.014084507042256,0.014084507042256,0.67634018540911
10,1980-12-30,-0.020833333333333,-0.024356490451149,-0.024444444444445,-0.024444444444445,-0.26063957682135,,0.0,-0.020833333333337,-0.024356490451149,-0.024444444444444,-0.024444444444444,-0.26063957682135
11,1980-12-31,-0.028368794326241,-0.028368794326241,-0.028189066059225,-0.028189066059225,-0.4809756097561,,0.0,-0.028368794326246,-0.028368794326246,-0.028189066059237,-0.028189066059237,-0.4809756097561
12,1981-01-02,0.0072992700729927,0.014598540145985,0.010840902431878,0.010840902431878,-0.39411027568922,,0.0,0.007299270072994,0.014598540145988,0.010840902431884,0.010840902431884,-0.39411027568922
13,1981-01-05,-0.018260869565217,-0.025323741007194,-0.021739130434783,-0.021739130434783,0.64943123061013,,0.0,-0.018260869565216,-0.025323741007194,-0.021739130434786,-0.021739130434786,0.64943123061013
14,1981-01-06,-0.044286979627989,-0.044286979627989,-0.044444444444444,-0.044444444444444,0.26394984326019,,0.0,-0.044286979627996,-0.044286979627996,-0.044444444444452,-0.044444444444452,0.26394984326019
15,1981-01-07,-0.042323138708681,-0.042323138708681,-0.042480620155039,-0.042480620155039,0.23313492063492,,0.0,-0.042323138708671,-0.042323138708671,-0.042480620155029,-0.042480620155029,0.23313492063492
16,1981-01-08,-0.020322580645161,-0.020322580645161,-0.020401554404145,-0.020401554404145,-0.28479485116653,,0.0,-0.02032258064516,-0.02032258064516,-0.020401554404144,-0.020401554404144,-0.28479485116653
17,1981-01-09,0.049720118538031,0.053671386236417,0.053884297520661,0.053884297520661,-0.46006749156355,,0.0,0.04972011853803,0.053671386236399,0.053884297520665,0.053884297520665,-0.46006749156355
18,1981-01-12,0.0,-0.00375,-0.008155583437892,-0.008155583437892,0.10208333333333,,0.0,0.0,-0.0037499999999836,-0.0081555834379062,-0.0081555834379062,0.10208333333333
19,1981-01-13,-0.039209535759097,-0.039209535759097,-0.035420619860848,-0.035420619860848,-0.027410207939509,,0.0,-0.039209535759103,-0.039209535759103,-0.035420619860836,-0.035420619860836,-0.027410207939509
